sim_number,price_vnd
961580955,1000000
345735557,13000000
865496249,450000
977262291,3000000
332020172,450000
705217575,500000
374920899,3000000
962839266,3000000
942996563,3000000
982783299,13500000
382462669,450000
705263654,1000000
523501980,500000
869918789,5000000
879936593,500000
981118369,1000000
374394179,500000
926936858,500000
707595656,3000000
987000220,270000000
347904188,500000
943923812,1000000
865751525,450000
961888956,500000
762644445,1000000
906979968,12000000
912758333,500000
795624623,1000000
389387779,3000000
911992023,3000000
336257699,450000
854749678,11325000
764669666,13000000
845554953,120000000
329170414,450000
785676666,80000000
355131539,500000
354800488,450000
567893365,3000000
335530568,500000
329278884,450000
877103986,500000
867000907,450000
914577599,55000000
968888464,1000000
888888589,668000000
336091292,450000
762677488,1000000
969268226,3000000
962663087,500000
387438788,3000000
763560234,1000000
889444404,500000
764900234,1000000
862308666,12000000
789586066,500000
978046946,500000
909117860,1000000
963139589,5000000
815062021,15000000
926189009,1000000
702799366,1000000
889883693,1000000
969129879,168000000
866365646,450000
763520521,1000000
988891159,1000000
983312989,240000000
345106666,65000000
898513636,5000000
395678778,5000000
329511739,450000
981599986,12000000
396919339,10000000
336242366,450000
845792678,11325000
973060810,1000000
853036688,5000000
763112654,1000000
977888888,799000000
982328699,55000000
329584939,450000
327410586,450000
888881384,3000000
774994234,1000000
703227070,1000000
705979892,77500000
823686191,11900000
332549689,450000
343495366,450000
815091678,11325000
822227727,5000000
877989822,500000
929057179,3000000
844333331,3000000
909591567,500000
763777952,1000000
795929592,1000000
815126767,3000000
862895788,450000
779626886,5000000
974751273,450000
949598108,500000
969030339,3000000
865661399,450000
866280772,450000
332090403,450000
983372342,450000
769616555,5000000
877149886,500000
343310498,450000
918871039,3000000
889878912,1000000
904819113,1000000
904959581,3000000
931755789,10000000
369806066,450000
766018888,87500000
373838929,500000
888676765,3000000
343274566,450000
377904123,500000
934019111,3000000
333092004,3000000
938121217,1000000
869936024,500000
913792255,3000000
935442001,3000000
702774074,1000000
943828530,1000000
335535039,450000
931162017,3000000
966609996,10000000
762611377,1000000
898326607,1000000
896669199,5000000
908493659,1000000
918232910,5000000
877154678,500000
868053789,5000000
372407778,450000
921562004,3000000
983343415,450000
352898989,60000000
708149142,1000000
877343345,500000
388998884,1000000
327885366,450000
772856368,5000000
794821921,1000000
983868963,450000
908911899,5000000
776266055,1000000
988343377,5000000
357112568,5000000
849594404,1000000
866434583,450000
913453338,3000000
902632222,5000000
936310387,3000000
335418388,450000
793470368,500000
334412639,450000
982032215,3000000
898454454,10000000
775684444,500000
901695588,60000000
799199439,1000000
906838783,1000000
778571990,1000000
915682001,3000000
357530033,1000000
566091996,500000
344140184,450000
334869288,450000
946558992,500000
879345248,500000
886591639,1000000
862934186,450000
376409586,5000000
343365739,450000
329828039,450000
926631386,500000
866386488,450000
358425456,450000
941922091,500000
567163568,1000000
523581991,500000
327203337,450000
961437633,500000
563641991,500000
971417355,3000000
377331661,450000
974999939,450000
327894088,5000000
915125279,5000000
936020216,3000000
349738566,450000
926362787,3000000
327049786,450000
326080601,450000
397981991,5000000
785504555,5000000
865667814,450000
345901279,450000
382646886,5000000
369756989,10000000
964579678,10000000
332491366,450000
767546668,12000000
946664339,500000
385076664,450000
784357999,13000000
327703186,450000
979988666,699000000
354912488,450000
763707207,1000000
707330555,52000000
865655868,12100000
328191339,450000
848888822,55000000
707120120,11200000
343477758,450000
782085085,10500000
819121974,3000000
862204059,12000000
332633566,450000
568581568,1000000
328294554,450000
971139633,3000000
904990432,1000000
813226668,11000000
938243355,55000000
332058505,500000
337150318,450000
335270580,450000
795131312,11000000
949869393,3000000
349791839,500000
898617121,1000000
926851861,1000000
865603334,450000
981614278,1000000
817029999,105000000
566451997,500000
834680690,3000000
944756708,1000000
329660639,450000
987878979,100000000
372335956,1000000
347790666,3000000
337182565,1000000
913466635,500000
968703070,500000
815811818,12800000
987415453,450000
908769679,12000000
325999340,450000
362671992,5000000
973537929,3000000
933335880,13400000
969060040,3000000
932125335,3000000
877110680,500000
931316336,3000000
866270615,450000
814482216,1000000
943250862,1000000
816414868,5000000
888983886,5000000
813564678,11325000
383718379,3000000
865586278,450000
982648588,5000000
366556665,450000
795644334,1000000
933296669,12000000
763668383,1000000
964941978,5000000
705966964,1000000
763117987,1000000
984455444,2500000000
353363038,99000
386202225,450000
334060890,450000
971710356,1000000
357520099,12000000
783620999,10000000
981016689,10000000
334508266,450000
343161799,1000000
964686278,500000
921436866,3000000
877333001,500000
971768989,61000000
708010901,1000000
986240587,3000000
982555879,1000000
869792011,12000000
927437868,500000
783278999,250000000
944304288,500000
339399779,5000000
374483088,450000
326751566,450000
813960960,12000000
708021029,1000000
845939333,500000
941472519,1000000
942966692,1000000
763751051,1000000
909266542,1000000
996882004,1000000
914794879,3000000
886362609,500000
343368639,450000
847624678,11325000
823537678,11325000
344263539,450000
866456946,450000
828311113,5000000
909474510,500000
762565365,1000000
343864179,450000
567828979,5000000
328307979,10000000
824437999,12000000
949985539,10600000
929022013,5000000
902595111,3000000
818082017,15000000
947961080,1000000
922738168,500000
352000969,500000
763758858,1000000
865030186,450000
784882233,500000
332070280,450000
358606888,10000000
938646677,3000000
763075544,1000000
866280580,450000
945273508,1000000
762670234,1000000
346142332,450000
877994678,500000
789318785,500000
931751666,13000000
828189596,500000
901007333,500000
877158299,500000
919968188,10000000
925652386,500000
877010794,500000
776681989,5000000
932493959,12000000
379739229,500000
387149079,450000
906611144,1000000
879285799,500000
985886151,1000000
333682166,450000
868892188,3000000
987637774,450000
375377456,5000000
849989589,500000
795619619,1000000
902111999,550000000
947536526,5000000
336027988,450000
902686388,1000000
832976969,5000000
866340555,13000000
354322014,1000000
328290270,450000
879827711,500000
961939999,345000000
327251105,450000
989042182,10000000
918728194,3000000
901185488,1000000
763757345,1000000
705919321,1000000
356953986,450000
862968895,450000
964976790,500000
934422186,500000
969491886,10000000
945500678,3000000
945716552,1000000
905987999,799000000
778062000,3000000
335137439,450000
705158586,1000000
963992004,13400000
859060666,3000000
827998333,1000000
794820968,500000
877333446,500000
901151138,1000000
344050291,450000
343919888,10390000
869968896,3000000
989631888,12000000
328197234,450000
358306266,450000
911376979,68000000
968566219,450000
777596688,57000000
812678678,3000000
373981669,450000
877149879,500000
815760770,1000000
346429086,500000
947257939,500000
945912754,3000000
948811050,3000000
327613699,450000
829792555,1000000
842443678,11325000
334842039,450000
566886889,3000000
904073929,1000000
705686268,5000000
849140981,500000
336245988,450000
332148345,450000
396880990,5000000
865768957,450000
355516661,450000
778052000,3000000
865366739,450000
762774012,1000000
918330787,3000000
355406799,450000
865194066,450000
888578858,3000000
762699211,1000000
985117799,5000000
767669969,10000000
868211191,12999000
825251981,10000000
703651777,5000000
925844055,1000000
763122331,1000000
877150981,500000
829679888,11000000
928472888,10400000
969942008,5000000
915122579,5000000
909851499,1000000
973894857,450000
366682287,500000
842063678,11325000
866866345,1000000
343367227,450000
904512989,13125000
981922002,5000000
343928689,450000
332802466,5000000
326260606,450000
939785596,13700000
865044969,450000
763645145,1000000
879933656,1000000
386211668,5000000
332035986,450000
961939895,220000
763172543,1000000
773380389,1000000
776222533,1000000
911837567,3000000
889276784,1000000
795701707,1000000
922742988,500000
329080374,450000
814247678,11325000
343331866,12000000
795622188,1000000
879221386,500000
704787888,170000000
368090305,500000
964362444,500000
966162986,12000000
903277992,3000000
963984664,5000000
362012015,1000000
966593373,3000000
334077767,450000
328061014,450000
857177772,3000000
966075980,500000
838393366,3000000
343396186,450000
936861246,1000000
368598599,10000000
868191954,1000000
865444132,450000
889405789,10000000
909587168,5000000
886354453,5000000
898488789,10500000
762544122,1000000
385652882,450000
931253979,5000000
705204206,1000000
888068006,5000000
389512836,5000000
989799638,10300000
329564539,450000
566291995,500000
905611494,3000000
329768099,5000000
862896086,450000
328884266,450000
899787668,10000000
945381090,1000000
799031876,1000000
909132512,500000
375301234,5000000
337121286,450000
855979115,500000
328170504,450000
866858960,450000
965818988,3000000
983059554,1000000
906353454,500000
705460210,1000000
779358686,3000000
567218168,1000000
708767776,13500000
708076075,1000000
327594868,450000
702239666,10100000
399838696,5000000
867021489,450000
779105105,1000000
896668987,12000000
763045654,1000000
942991824,1000000
769999272,14900000
345816879,5000000
349374757,5000000
966471797,1000000
334140817,450000
869225579,1000000
346114466,450000
334297339,450000
877341969,500000
346447774,450000
362861771,450000
915595838,3000000
346899222,3000000
763527524,1000000
774070888,5000000
935003404,500000
343013166,450000
981686856,3000000
335281239,450000
328909222,3000000
708077400,1000000
332081173,450000
343149969,450000
866151817,450000
862901001,450000
917844857,1000000
977691970,3000000
825786888,10000000
865230601,450000
762771012,1000000
395452439,500000
332132219,3000000
343773199,450000
326047386,450000
961382019,5000000
948563089,500000
846939495,50000000
868806800,1000000
763635735,1000000
909167108,1000000
981336366,3000000
906275050,12800000
333630139,450000
336065786,450000
343479099,450000
793088222,500000
326070291,450000
795766500,1000000
902974455,1000000
913223242,12000000
931378321,1000000
857227879,5000000
905978558,3000000
899022229,5000000
886387778,5000000
708056053,1000000
776204904,1000000
328450839,450000
829356879,5000000
936091639,3000000
703622228,500000
912183198,1000000
937302802,1000000
862941394,450000
326071281,450000
774025666,5000000
708131982,12000000
888439669,3000000
702711800,1000000
898321480,1000000
344206664,450000
359967986,1000000
342431989,5000000
832392005,5000000
562092006,500000
879486139,500000
766666505,500000
565565656,12000000
868706666,3000000
702442888,13500000
888154404,10000000
906707645,99000000
977669269,5000000
886817779,5000000
929999875,3000000
385661466,13500000
942124260,1000000
862669799,5000000
827247678,11325000
929889988,12900000
767777751,5000000
357982512,1000000
328070604,450000
945704160,1000000
979152006,10000000
938501013,500000
815122010,13000000
906745988,12600000
763766299,1000000
363275986,500000
877266880,500000
866868884,5000000
933151980,5000000
335964239,450000
845297887,500000
334840339,450000
935872013,3000000
346853689,450000
795708908,1000000
966776989,3000000
848626266,5000000
966702733,500000
879485889,500000
977777805,3000000
944514525,1000000
336130778,450000
776969698,3000000
765023023,1000000
911727139,3000000
843127986,1000000
889002168,3000000
877113367,500000
865280338,450000
334240691,450000
931373709,3000000
909095167,5000000
829807907,3000000
862964196,450000
832858886,3000000
776275175,1000000
877339917,500000
706765678,11000000
702714716,1000000
344145339,450000
827162678,11325000
921718986,1000000
327407739,450000
974167849,500000
339309933,500000
567113979,3000000
865788397,450000
966402131,3000000
978711222,62000000
343061098,450000
332050039,450000
346180385,500000
763699200,1000000
961218886,5000000
338898388,5000000
865918151,450000
762700266,1000000
865233423,53000000
962494404,3000000
